head,relation,tail
CID4810,interaction,152
CID4810,interaction,3350
CID4829,interaction,4128
CID4829,interaction,4129
CID4829,interaction,5465
CID4829,interaction,5467
CID4829,interaction,5468
CID4829,interaction,7525
CID4829,interaction,760
CID4829,interaction,8647
CID483926009,interaction,43
CID4842,interaction,216
CID4875,interaction,762
CID4887,interaction,10800
CID4887,interaction,2840
CID4887,interaction,3567
CID4887,interaction,4583
CID4887,interaction,4790
CID4887,interaction,57105
CID4887,interaction,6037
CID4887,interaction,7124
CID4891,interaction,8647
CID4893,interaction,140
CID4893,interaction,146
CID4893,interaction,146802
CID4893,interaction,147
CID4893,interaction,148
CID4893,interaction,150
CID4893,interaction,151
CID4893,interaction,152
CID4893,interaction,1815
CID4893,interaction,3350
CID4893,interaction,3352
CID4893,interaction,3356
CID4893,interaction,3357
CID4893,interaction,3757
CID4893,interaction,4312
CID4893,interaction,4318
CID4893,interaction,4504
CID4893,interaction,4835
CID4893,interaction,51053
CID4893,interaction,55244
CID4893,interaction,6580
CID4893,interaction,6582
CID4893,interaction,81033
CID4893,interaction,90134
CID4906,interaction,6331
CID4908,interaction,123228
CID4908,interaction,1544
CID4908,interaction,196
CID4908,interaction,2539
CID4908,interaction,3039
CID4908,interaction,3091
CID4908,interaction,3320
CID4908,interaction,3757
CID4908,interaction,3855
CID4908,interaction,4128
CID4908,interaction,4129
CID4908,interaction,4835
CID4908,interaction,5893
CID4908,interaction,6532
CID4908,interaction,7398
CID4908,interaction,834
CID4908,interaction,839
CID4908,interaction,840
CID4909,interaction,1137
CID4909,interaction,1139
CID4909,interaction,2554
CID4909,interaction,2555
CID4909,interaction,2556
CID4909,interaction,2557
CID4909,interaction,2558
CID4909,interaction,2559
CID4909,interaction,2560
CID4909,interaction,2561
CID4909,interaction,2562
CID4909,interaction,2563
CID4909,interaction,2564
CID4909,interaction,2565
CID4909,interaction,2566
CID4909,interaction,2567
CID4909,interaction,2568
CID4909,interaction,2891
CID4909,interaction,2898
CID4909,interaction,55879
CID4909,interaction,89832
CID4911,interaction,116085
CID4911,interaction,24145
CID4911,interaction,50833
CID4911,interaction,54577
CID4911,interaction,55867
CID4911,interaction,760
CID4911,interaction,768
CID4911,interaction,771
CID4911,interaction,9356
CID4911,interaction,9376
CID4912,interaction,1066
CID4912,interaction,19
CID4912,interaction,246
CID4912,interaction,3249
CID4912,interaction,3757
CID4914,interaction,1135
CID4914,interaction,116443
CID4914,interaction,3359
CID4914,interaction,6336
CID4915,interaction,246
CID4915,interaction,4128
CID4915,interaction,4129
CID4917,interaction,10280
CID4917,interaction,10919
CID4917,interaction,1128
CID4917,interaction,1129
CID4917,interaction,1131
CID4917,interaction,1132
CID4917,interaction,1133
CID4917,interaction,146
CID4917,interaction,148
CID4917,interaction,150
CID4917,interaction,151
CID4917,interaction,152
CID4917,interaction,1544
CID4917,interaction,1565
CID4917,interaction,1812
CID4917,interaction,1813
CID4917,interaction,1814
CID4917,interaction,1815
CID4917,interaction,2534
CID4917,interaction,3269
CID4917,interaction,3350
CID4917,interaction,3356
CID4917,interaction,3357
CID4917,interaction,3358
CID4917,interaction,3362
CID4917,interaction,3757
CID4917,interaction,4170
CID4917,interaction,4780
CID4917,interaction,6530
CID4917,interaction,6531
CID4917,interaction,6532
CID4917,interaction,6580
CID4919,interaction,1128
CID4919,interaction,1129
CID4919,interaction,1131
CID4919,interaction,1132
CID4919,interaction,1133
CID4932,interaction,10060
CID4932,interaction,3757
CID4932,interaction,5243
CID4932,interaction,6331
CID4935,interaction,10280
CID4935,interaction,4128
CID4935,interaction,6336
CID493570,interaction,55312
CID493570,interaction,645
CID4943,interaction,2561
CID4943,interaction,2562
CID4943,interaction,6326
CID4943,interaction,6329
CID4946,interaction,153
CID4946,interaction,154
CID4946,interaction,155
CID4946,interaction,1565
CID4946,interaction,3350
CID4946,interaction,3351
CID4946,interaction,3356
CID4946,interaction,6554
CID49846579,interaction,596
CID4991,interaction,43
CID4991,interaction,590
CID4993,interaction,1128
CID4993,interaction,1559
CID4993,interaction,1719
CID4993,interaction,3073
CID4993,interaction,3074
CID4993,interaction,3417
CID4993,interaction,367
CID4993,interaction,55244
CID4993,interaction,5742
CID5002,interaction,1128
CID5002,interaction,1129
CID5002,interaction,1131
CID5002,interaction,1132
CID5002,interaction,1133
CID5002,interaction,146
CID5002,interaction,147
CID5002,interaction,148
CID5002,interaction,150
CID5002,interaction,151
CID5002,interaction,152
CID5002,interaction,153
CID5002,interaction,154
CID5002,interaction,1812
CID5002,interaction,1813
CID5002,interaction,1814
CID5002,interaction,1815
CID5002,interaction,1816
CID5002,interaction,3269
CID5002,interaction,3350
CID5002,interaction,3351
CID5002,interaction,3352
CID5002,interaction,3354
CID5002,interaction,3355
CID5002,interaction,3356
CID5002,interaction,3358
CID5002,interaction,3359
CID5002,interaction,3362
CID5002,interaction,3363
CID5002,interaction,3757
CID5002,interaction,6530
CID5002,interaction,6532
CID5002,interaction,6915
CID5018304,interaction,213
CID5018304,interaction,2169
CID5018304,interaction,240
CID5018304,interaction,3091
CID5018304,interaction,3576
CID5018304,interaction,3577
CID5018304,interaction,3785
CID5018304,interaction,3786
CID5018304,interaction,41
CID5018304,interaction,5320
CID5018304,interaction,54575
CID5018304,interaction,54577
CID5018304,interaction,54578
CID5018304,interaction,54600
CID5018304,interaction,54658
CID5018304,interaction,5468
CID5018304,interaction,57016
CID5018304,interaction,5742
CID5018304,interaction,5743
CID5018304,interaction,6329
CID5018304,interaction,7276
CID5018304,interaction,8644
CID5018304,interaction,9311
CID5018304,interaction,9356
CID5035,interaction,10280
CID5035,interaction,10682
CID5035,interaction,135
CID5035,interaction,146
CID5035,interaction,150
CID5035,interaction,151
CID5035,interaction,152
CID5035,interaction,1559
CID5035,interaction,1812
CID5035,interaction,1813
CID5035,interaction,1814
CID5035,interaction,2099
CID5035,interaction,2100
CID5035,interaction,216
CID5035,interaction,2534
CID5035,interaction,2629
CID5035,interaction,3028
CID5035,interaction,316
CID5035,interaction,3352
CID5035,interaction,3356
CID5035,interaction,3357
CID5035,interaction,3358
CID5035,interaction,3362
CID5035,interaction,3569
CID5035,interaction,43
CID5035,interaction,4985
CID5035,interaction,4986
CID5035,interaction,4988
CID5035,interaction,5272
CID5035,interaction,5337
CID5035,interaction,5338
CID5035,interaction,6530
CID5035,interaction,6531
CID5035,interaction,6532
CID5035,interaction,6865
CID5035,interaction,7031
CID5035,interaction,8856
CID5035,interaction,9971
CID5070,interaction,116443
CID5070,interaction,23657
CID5070,interaction,3780
CID5070,interaction,3781
CID5070,interaction,3782
CID5070,interaction,3783
CID5070,interaction,50801
CID5070,interaction,54207
CID5070,interaction,6326
CID5070,interaction,6331
CID5070,interaction,6530
CID5071,interaction,55244
CID5071,interaction,6582
CID5073,interaction,10280
CID5073,interaction,1128
CID5073,interaction,1129
CID5073,interaction,1131
CID5073,interaction,1132
CID5073,interaction,146
CID5073,interaction,147
CID5073,interaction,148
CID5073,interaction,150
CID5073,interaction,151
CID5073,interaction,152
CID5073,interaction,153
CID5073,interaction,154
CID5073,interaction,1565
CID5073,interaction,1812
CID5073,interaction,1813
CID5073,interaction,1814
CID5073,interaction,1815
CID5073,interaction,1816
CID5073,interaction,2741
CID5073,interaction,3005
CID5073,interaction,3269
CID5073,interaction,3274
CID5073,interaction,3350
CID5073,interaction,3351
CID5073,interaction,3352
CID5073,interaction,3354
CID5073,interaction,3355
CID5073,interaction,3356
CID5073,interaction,3357
CID5073,interaction,3358
CID5073,interaction,3361
CID5073,interaction,3362
CID5073,interaction,3363
CID5073,interaction,3757
CID5073,interaction,55244
CID5073,interaction,6532
CID5073,interaction,6582
CID5073,interaction,6915
CID5078,interaction,3350
CID5078,interaction,3351
CID5078,interaction,3352
CID5078,interaction,3355
CID5078,interaction,3356
CID5078,interaction,3358
CID5090,interaction,2006
CID5090,interaction,216
CID5090,interaction,5732
CID5090,interaction,5742
CID5090,interaction,5743
CID5092,interaction,5142
CID5092,interaction,5144
CID5095,interaction,150
CID5095,interaction,151
CID5095,interaction,152
CID5095,interaction,1812
CID5095,interaction,1813
CID5095,interaction,1814
CID5095,interaction,1815
CID5095,interaction,1816
CID5095,interaction,3350
CID5095,interaction,3351
CID5095,interaction,3352
CID5095,interaction,3356
CID5095,interaction,3357
CID5095,interaction,3358
CID5095,interaction,3363
CID51001932,interaction,5287
CID51039095,interaction,2260
CID51039095,interaction,2261
CID51039095,interaction,2263
CID51040,interaction,7299
CID51042438,interaction,10000
CID51042438,interaction,207
CID51042438,interaction,208
CID51081,interaction,1544
CID51081,interaction,23113
CID51081,interaction,7153
CID51371303,interaction,6198
CID5161,interaction,5742
CID5161,interaction,5743
CID51634,interaction,178
CID51634,interaction,2548
CID51634,interaction,4015
CID51634,interaction,57704
CID51634,interaction,6476
CID51634,interaction,7357
CID51634,interaction,8972
CID5215,interaction,10919
CID5215,interaction,246
CID5215,interaction,3028
CID5215,interaction,3356
CID5215,interaction,3357
CID5215,interaction,60482
CID5215,interaction,6790
CID5253,interaction,153
CID5253,interaction,154
CID5253,interaction,155
CID5253,interaction,3757
CID5278396,interaction,472
CID5280343,interaction,1017
CID5280343,interaction,1021
CID5280343,interaction,10783
CID5280343,interaction,11238
CID5280343,interaction,11330
CID5280343,interaction,1233
CID5280343,interaction,140
CID5280343,interaction,1432
CID5280343,interaction,1457
CID5280343,interaction,1504
CID5280343,interaction,1543
CID5280343,interaction,1544
CID5280343,interaction,1545
CID5280343,interaction,1588
CID5280343,interaction,1612
CID5280343,interaction,1803
CID5280343,interaction,1815
CID5280343,interaction,1956
CID5280343,interaction,2053
CID5280343,interaction,207
CID5280343,interaction,2147
CID5280343,interaction,231
CID5280343,interaction,2322
CID5280343,interaction,23621
CID5280343,interaction,23632
CID5280343,interaction,238
CID5280343,interaction,239
CID5280343,interaction,240
CID5280343,interaction,246
CID5280343,interaction,26275
CID5280343,interaction,2739
CID5280343,interaction,276
CID5280343,interaction,2859
CID5280343,interaction,2932
CID5280343,interaction,3055
CID5280343,interaction,3294
CID5280343,interaction,3480
CID5280343,interaction,3577
CID5280343,interaction,3735
CID5280343,interaction,3791
CID5280343,interaction,3932
CID5280343,interaction,4128
CID5280343,interaction,4129
CID5280343,interaction,4233
CID5280343,interaction,43
CID5280343,interaction,4313
CID5280343,interaction,4314
CID5280343,interaction,4318
CID5280343,interaction,4321
CID5280343,interaction,4322
CID5280343,interaction,4353
CID5280343,interaction,4363
CID5280343,interaction,4751
CID5280343,interaction,498
CID5280343,interaction,50507
CID5280343,interaction,506
CID5280343,interaction,509
CID5280343,interaction,5243
CID5280343,interaction,5292
CID5280343,interaction,5294
CID5280343,interaction,5295
CID5280343,interaction,5319
CID5280343,interaction,5328
CID5280343,interaction,5347
CID5280343,interaction,554
CID5280343,interaction,5550
CID5280343,interaction,55662
CID5280343,interaction,558
CID5280343,interaction,5585
CID5280343,interaction,5602
CID5280343,interaction,5743
CID5280343,interaction,5747
CID5280343,interaction,5770
CID5280343,interaction,5836
CID5280343,interaction,590
CID5280343,interaction,6652
CID5280343,interaction,6714
CID5280343,interaction,6850
CID5280343,interaction,7498
CID5280343,interaction,759
CID5280343,interaction,760
CID5280343,interaction,761
CID5280343,interaction,762
CID5280343,interaction,763
CID5280343,interaction,765
CID5280343,interaction,766
CID5280343,interaction,768
CID5280343,interaction,771
CID5280343,interaction,801
CID5280343,interaction,816
CID5280343,interaction,9212
CID5280343,interaction,9262
CID5280343,interaction,9429
CID5280343,interaction,952
CID5280343,interaction,983
CID5280343,interaction,9891
CID5280360,interaction,11251
CID5280360,interaction,117144
CID5280360,interaction,117155
CID5280360,interaction,27306
CID5280360,interaction,347732
CID5280360,interaction,378807
CID5280360,interaction,5729
CID5280360,interaction,5731
CID5280360,interaction,5732
CID5280360,interaction,5733
CID5280360,interaction,5734
CID5280360,interaction,5737
CID5280360,interaction,5739
CID5280360,interaction,6915
CID5280360,interaction,7253
CID5280443,interaction,1020
CID5280443,interaction,1021
CID5280443,interaction,1432
CID5280443,interaction,1457
CID5280443,interaction,1543
CID5280443,interaction,1544
CID5280443,interaction,1545
CID5280443,interaction,1588
CID5280443,interaction,2099
CID5280443,interaction,2100
CID5280443,interaction,2322
CID5280443,interaction,3292
CID5280443,interaction,3293
CID5280443,interaction,367
CID5280443,interaction,3735
CID5280443,interaction,4128
CID5280443,interaction,4363
CID5280443,interaction,50507
CID5280443,interaction,5243
CID5280443,interaction,5292
CID5280443,interaction,5602
CID5280443,interaction,5743
CID5280443,interaction,7498
CID5280443,interaction,80351
CID5280443,interaction,8658
CID5280443,interaction,9429
CID5280453,interaction,120227
CID5280453,interaction,1594
CID5280453,interaction,2638
CID5280453,interaction,3206
CID5280453,interaction,7421
CID5280567,interaction,3028
CID5280567,interaction,3293
CID5280567,interaction,768
CID5280567,interaction,771
CID5280723,interaction,11251
CID5280723,interaction,117144
CID5280723,interaction,117155
CID5280723,interaction,347732
CID5280723,interaction,378807
CID5280723,interaction,5729
CID5280723,interaction,5731
CID5280723,interaction,5732
CID5280723,interaction,5733
CID5280723,interaction,5734
CID5280723,interaction,5739
CID5280723,interaction,7253
CID5280793,interaction,7421
CID5280795,interaction,7421
CID5280805,interaction,8644
CID5280961,interaction,10499
CID5280961,interaction,10599
CID5280961,interaction,1432
CID5280961,interaction,1956
CID5280961,interaction,2099
CID5280961,interaction,2100
CID5280961,interaction,2101
CID5280961,interaction,2103
CID5280961,interaction,2185
CID5280961,interaction,25
CID5280961,interaction,28234
CID5280961,interaction,316
CID5280961,interaction,3292
CID5280961,interaction,3293
CID5280961,interaction,5578
CID5280961,interaction,7153
CID5280961,interaction,8648
CID5280961,interaction,8972
CID5280961,interaction,9429
CID5281004,interaction,2908
CID5281004,interaction,3091
CID5281004,interaction,3458
CID5281004,interaction,3567
CID5281004,interaction,367
CID5281004,interaction,4318
CID5281004,interaction,5243
CID5281025,interaction,10280
CID5281025,interaction,1128
CID5281025,interaction,1129
CID5281025,interaction,1131
CID5281025,interaction,1132
CID5281025,interaction,1133
CID5281025,interaction,146
CID5281025,interaction,147
CID5281025,interaction,148
CID5281025,interaction,150
CID5281025,interaction,151
CID5281025,interaction,152
CID5281025,interaction,153
CID5281025,interaction,154
CID5281025,interaction,1812
CID5281025,interaction,1813
CID5281025,interaction,1814
CID5281025,interaction,1815
CID5281025,interaction,1816
CID5281025,interaction,3005
CID5281025,interaction,316
CID5281025,interaction,3269
CID5281025,interaction,3350
CID5281025,interaction,3351
CID5281025,interaction,3352
CID5281025,interaction,3354
CID5281025,interaction,3355
CID5281025,interaction,3356
CID5281025,interaction,3357
CID5281025,interaction,3358
CID5281025,interaction,3359
CID5281025,interaction,3361
CID5281025,interaction,3362
CID5281025,interaction,3363
CID5281025,interaction,3757
CID5281025,interaction,6530
CID5281025,interaction,6532
CID5281025,interaction,6915
CID5281032,interaction,10280
CID5281032,interaction,10919
CID5281032,interaction,1128
CID5281032,interaction,1129
CID5281032,interaction,1131
CID5281032,interaction,1132
CID5281032,interaction,1133
CID5281032,interaction,146
CID5281032,interaction,148
CID5281032,interaction,150
CID5281032,interaction,151
CID5281032,interaction,152
CID5281032,interaction,1544
CID5281032,interaction,1565
CID5281032,interaction,1812
CID5281032,interaction,1813
CID5281032,interaction,1814
CID5281032,interaction,1815
CID5281032,interaction,2534
CID5281032,interaction,3269
CID5281032,interaction,3350
CID5281032,interaction,3356
CID5281032,interaction,3357
CID5281032,interaction,3358
CID5281032,interaction,3362
CID5281032,interaction,3757
CID5281032,interaction,4170
CID5281032,interaction,4780
CID5281032,interaction,6530
CID5281032,interaction,6531
CID5281032,interaction,6532
CID5281032,interaction,6580
CID5281034,interaction,2099
CID5281034,interaction,216
CID5281034,interaction,367
CID5281034,interaction,387129
CID5281034,interaction,4780
CID5281034,interaction,4879
CID5281040,interaction,10800
CID5281040,interaction,240
CID5281056,interaction,153
CID5281056,interaction,154
CID5281056,interaction,155
CID5281056,interaction,3350
CID5281065,interaction,3757
CID5281065,interaction,3767
CID5281065,interaction,3775
CID5281065,interaction,775
CID5281065,interaction,781
CID5281065,interaction,782
CID5281065,interaction,786
CID5281065,interaction,81033
CID5281065,interaction,90134
CID5281065,interaction,9424
CID5281068,interaction,10280
CID5281068,interaction,1128
CID5281068,interaction,1129
CID5281068,interaction,1131
CID5281068,interaction,1132
CID5281068,interaction,1133
CID5281068,interaction,150
CID5281068,interaction,151
CID5281068,interaction,1565
CID5281068,interaction,26013
CID5281068,interaction,3269
CID5281068,interaction,3274
CID5281068,interaction,3356
CID5281068,interaction,3357
CID5281068,interaction,3358
CID5281068,interaction,3757
CID5281068,interaction,54799
CID5281068,interaction,59340
CID5281068,interaction,6530
CID5281068,interaction,6531
CID5281068,interaction,6532
CID5281068,interaction,84456
CID5281069,interaction,10280
CID5281069,interaction,1128
CID5281069,interaction,1129
CID5281069,interaction,1131
CID5281069,interaction,1132
CID5281069,interaction,1133
CID5281069,interaction,146
CID5281069,interaction,150
CID5281069,interaction,151
CID5281069,interaction,152
CID5281069,interaction,1557
CID5281069,interaction,1565
CID5281069,interaction,1812
CID5281069,interaction,1813
CID5281069,interaction,1814
CID5281069,interaction,3269
CID5281069,interaction,3274
CID5281069,interaction,3356
CID5281069,interaction,3357
CID5281069,interaction,3358
CID5281069,interaction,3362
CID5281069,interaction,3757
CID5281069,interaction,51053
CID5281069,interaction,6530
CID5281069,interaction,6531
CID5281069,interaction,6580
CID5281069,interaction,7066
CID5281078,interaction,3614
CID5281078,interaction,3615
CID5281078,interaction,367
CID5281081,interaction,1312
CID5281081,interaction,2859
CID5281081,interaction,51426
CID5281107,interaction,7421
CID5281417,interaction,367
CID5281613,interaction,196
CID5281613,interaction,9212
CID5281614,interaction,1017
CID5281614,interaction,1020
CID5281614,interaction,1021
CID5281614,interaction,1432
CID5281614,interaction,239
CID5281614,interaction,246
CID5281614,interaction,3293
CID5281614,interaction,5292
CID5281614,interaction,5602
CID5281614,interaction,7498
CID5281672,interaction,1432
CID5281672,interaction,1543
CID5281672,interaction,1545
CID5281672,interaction,1588
CID5281672,interaction,2322
CID5281672,interaction,3293
CID5281672,interaction,3643
CID5281672,interaction,3735
CID5281672,interaction,390245
CID5281672,interaction,4137
CID5281672,interaction,4363
CID5281672,interaction,4638
CID5281672,interaction,5292
CID5281672,interaction,5294
CID5281672,interaction,5602
CID5281672,interaction,7498
CID5281855,interaction,10733
CID5281855,interaction,1326
CID5281855,interaction,1457
CID5281855,interaction,1956
CID5281855,interaction,2050
CID5281855,interaction,2064
CID5281855,interaction,207
CID5281855,interaction,231
CID5281855,interaction,2324
CID5281855,interaction,23621
CID5281855,interaction,23632
CID5281855,interaction,2932
CID5281855,interaction,3480
CID5281855,interaction,3643
CID5281855,interaction,377677
CID5281855,interaction,3791
CID5281855,interaction,4233
CID5281855,interaction,5159
CID5281855,interaction,5347
CID5281855,interaction,5747
CID5281855,interaction,6714
CID5281855,interaction,673
CID5281855,interaction,6790
CID5281855,interaction,7010
CID5281855,interaction,759
CID5281855,interaction,760
CID5281855,interaction,762
CID5281855,interaction,763
CID5281855,interaction,765
CID5281855,interaction,766
CID5281855,interaction,768
CID5281855,interaction,771
CID5281855,interaction,9212
CID5281855,interaction,9356
CID5281855,interaction,9891
CID5282054,interaction,2194
CID5282138,interaction,774
CID5282138,interaction,775
CID5282139,interaction,3269
CID5282139,interaction,59340
CID5282139,interaction,9970
CID5282181,interaction,6256
CID5282181,interaction,6530
CID5282181,interaction,7421
CID5282226,interaction,5737
CID5282230,interaction,27306
CID5282379,interaction,10170
CID5282379,interaction,127
CID5282379,interaction,140
CID5282379,interaction,1432
CID5282379,interaction,151
CID5282379,interaction,3357
CID5282379,interaction,5467
CID5282379,interaction,5594
CID5282379,interaction,5914
CID5282379,interaction,5915
CID5282379,interaction,5959
CID5282379,interaction,6096
CID5282379,interaction,8630
CID5282386,interaction,146
CID5282386,interaction,147
CID5282386,interaction,148
CID5282386,interaction,150
CID5282386,interaction,151
CID5282386,interaction,152
CID5282386,interaction,3350
CID5282386,interaction,3351
CID5282386,interaction,3352
CID5282386,interaction,3354
CID5282402,interaction,3269
CID5282402,interaction,6271
CID5282402,interaction,6273
CID5282402,interaction,6283
CID5282402,interaction,6284
CID5282402,interaction,6285
CID5282407,interaction,10280
CID5282407,interaction,1128
CID5282407,interaction,1131
CID5282407,interaction,1132
CID5282407,interaction,1133
CID5282407,interaction,1268
CID5282407,interaction,140
CID5282407,interaction,146
CID5282407,interaction,150
CID5282407,interaction,151
CID5282407,interaction,152
CID5282407,interaction,1812
CID5282407,interaction,1813
CID5282407,interaction,1814
CID5282407,interaction,3091
CID5282407,interaction,3269
CID5282407,interaction,3350
CID5282407,interaction,3356
CID5282407,interaction,3357
CID5282407,interaction,3358
CID5282407,interaction,3757
CID5282407,interaction,3776
CID5282407,interaction,4985
CID5282407,interaction,4986
CID5282407,interaction,4988
CID5282407,interaction,6323
CID5282407,interaction,6530
CID5282407,interaction,6531
CID5282407,interaction,6532
CID5282407,interaction,774
CID5282407,interaction,801
CID5282407,interaction,805
CID5282407,interaction,808
CID5282407,interaction,8911
CID5282407,interaction,8912
CID5282407,interaction,8913
CID5282407,interaction,9986
CID5282408,interaction,1128
CID5282408,interaction,1129
CID5282408,interaction,1131
CID5282408,interaction,1132
CID5282408,interaction,1133
CID5282408,interaction,146
CID5282408,interaction,150
CID5282408,interaction,151
CID5282408,interaction,1812
CID5282408,interaction,1814
CID5282408,interaction,27115
CID5282408,interaction,3269
CID5282408,interaction,3274
CID5282408,interaction,3350
CID5282408,interaction,3356
CID5282408,interaction,3357
CID5282408,interaction,3358
CID5282408,interaction,3362
CID5282408,interaction,5141
CID5282408,interaction,5142
CID5282408,interaction,5143
CID5282408,interaction,5144
CID5282408,interaction,5150
CID5282408,interaction,5151
CID5282408,interaction,5226
CID5282408,interaction,5243
CID5282408,interaction,8622
CID5282451,interaction,3156
CID5282451,interaction,367
CID5282474,interaction,185
CID5282481,interaction,10280
CID5282481,interaction,150
CID5282481,interaction,1565
CID5282481,interaction,6530
CID5282481,interaction,6713
CID5283731,interaction,7421
CID5284373,interaction,10105
CID5284373,interaction,5478
CID5284373,interaction,5535
CID5284373,interaction,819
CID5284441,interaction,10951
CID5284441,interaction,146
CID5284441,interaction,147
CID5284441,interaction,148
CID5284441,interaction,150
CID5284441,interaction,151
CID5284441,interaction,152
CID5284441,interaction,154
CID5284441,interaction,3091
CID5284441,interaction,6580
CID5284441,interaction,6581
CID5284441,interaction,6582
CID5284441,interaction,801
CID5284441,interaction,805
CID5284441,interaction,808
CID5284443,interaction,146
CID5284443,interaction,147
CID5284443,interaction,148
CID5284443,interaction,154
CID5284443,interaction,1812
CID5284513,interaction,11069
CID5284513,interaction,51053
CID5284513,interaction,5914
CID5284513,interaction,5915
CID5284513,interaction,5916
CID5284513,interaction,5947
CID5284513,interaction,6256
CID5284513,interaction,6257
CID5284513,interaction,6258
CID5284513,interaction,8647
CID5284549,interaction,23632
CID5284549,interaction,759
CID5284549,interaction,760
CID5284549,interaction,761
CID5284549,interaction,762
CID5284549,interaction,765
CID5284549,interaction,768
CID5284583,interaction,6323
CID5284583,interaction,759
CID5284583,interaction,774
CID5284583,interaction,8913
CID5284583,interaction,9900
CID5284592,interaction,1268
CID5284592,interaction,1269
CID5284596,interaction,1385
CID5284596,interaction,2099
CID5284596,interaction,2831
CID5284596,interaction,4985
CID5284596,interaction,4986
CID5284596,interaction,4988
CID5284616,interaction,1557
CID5284616,interaction,1559
CID5284616,interaction,1576
CID5284616,interaction,1977
CID5284616,interaction,2247
CID5284616,interaction,2280
CID5284616,interaction,2281
CID5284616,interaction,2287
CID5284616,interaction,2289
CID5284616,interaction,2475
CID5284616,interaction,27250
CID5284616,interaction,5243
CID5284616,interaction,9154
CID5284627,interaction,11238
CID5284627,interaction,23632
CID5284627,interaction,2554
CID5284627,interaction,2555
CID5284627,interaction,2556
CID5284627,interaction,2557
CID5284627,interaction,2558
CID5284627,interaction,2559
CID5284627,interaction,2560
CID5284627,interaction,2561
CID5284627,interaction,2562
CID5284627,interaction,2563
CID5284627,interaction,2564
CID5284627,interaction,2565
CID5284627,interaction,2566
CID5284627,interaction,2567
CID5284627,interaction,2568
CID5284627,interaction,2897
CID5284627,interaction,377677
CID5284627,interaction,55879
CID5284627,interaction,6323
CID5284627,interaction,6331
CID5284627,interaction,759
CID5284627,interaction,760
CID5284627,interaction,761
CID5284627,interaction,762
CID5284627,interaction,763
CID5284627,interaction,765
CID5284627,interaction,766
CID5284627,interaction,768
CID5284627,interaction,771
CID5284627,interaction,8856
CID5287541,interaction,11238
CID5287541,interaction,23632
CID5287541,interaction,412
CID5287541,interaction,759
CID5287541,interaction,760
CID5287541,interaction,762
CID5287541,interaction,763
CID5287541,interaction,765
CID5287541,interaction,766
CID5287541,interaction,768
CID5287541,interaction,771
CID5287620,interaction,375
CID5287620,interaction,9266
CID5287969,interaction,10114
CID5287969,interaction,1017
CID5287969,interaction,1019
CID5287969,interaction,1020
CID5287969,interaction,1021
CID5287969,interaction,1022
CID5287969,interaction,1024
CID5287969,interaction,1025
CID5287969,interaction,10645
CID5287969,interaction,10733
CID5287969,interaction,10746
CID5287969,interaction,11040
CID5287969,interaction,1195
CID5287969,interaction,1196
CID5287969,interaction,1198
CID5287969,interaction,120892
CID5287969,interaction,122011
CID5287969,interaction,131890
CID5287969,interaction,140901
CID5287969,interaction,1452
CID5287969,interaction,147746
CID5287969,interaction,1859
CID5287969,interaction,1956
CID5287969,interaction,202374
CID5287969,interaction,2041
CID5287969,interaction,2044
CID5287969,interaction,2047
CID5287969,interaction,204851
CID5287969,interaction,2065
CID5287969,interaction,2066
CID5287969,interaction,2185
CID5287969,interaction,22858
CID5287969,interaction,2322
CID5287969,interaction,23396
CID5287969,interaction,2444
CID5287969,interaction,25
CID5287969,interaction,25778
CID5287969,interaction,2580
CID5287969,interaction,27102
CID5287969,interaction,27330
CID5287969,interaction,2872
CID5287969,interaction,28996
CID5287969,interaction,29110
CID5287969,interaction,3654
CID5287969,interaction,3717
CID5287969,interaction,3718
CID5287969,interaction,3815
CID5287969,interaction,4117
CID5287969,interaction,4215
CID5287969,interaction,50488
CID5287969,interaction,51135
CID5287969,interaction,5127
CID5287969,interaction,51347
CID5287969,interaction,5156
CID5287969,interaction,5261
CID5287969,interaction,5292
CID5287969,interaction,53944
CID5287969,interaction,5562
CID5287969,interaction,5578
CID5287969,interaction,5580
CID5287969,interaction,5581
CID5287969,interaction,5599
CID5287969,interaction,5606
CID5287969,interaction,5607
CID5287969,interaction,57551
CID5287969,interaction,5837
CID5287969,interaction,5871
CID5287969,interaction,6011
CID5287969,interaction,6093
CID5287969,interaction,6195
CID5287969,interaction,6196
CID5287969,interaction,6197
CID5287969,interaction,6198
CID5287969,interaction,6416
CID5287969,interaction,65061
CID5287969,interaction,658
CID5287969,interaction,6792
CID5287969,interaction,6885
CID5287969,interaction,7297
CID5287969,interaction,7444
CID5287969,interaction,79837
CID5287969,interaction,815
CID5287969,interaction,816
CID5287969,interaction,817
CID5287969,interaction,818
CID5287969,interaction,84254
CID5287969,interaction,8621
CID5287969,interaction,92
CID5287969,interaction,9252
CID5287969,interaction,9262
CID5287969,interaction,9263
CID5287969,interaction,9344
CID5287969,interaction,94
CID5287969,interaction,9475
CID5287969,interaction,9706
CID5287969,interaction,983
CID5288149,interaction,7421
CID5288209,interaction,5950
CID5288382,interaction,3320
CID5288382,interaction,3326
CID5289501,interaction,5914
CID5289501,interaction,5915
CID5289501,interaction,5916
CID5291,interaction,10733
CID5291,interaction,11238
CID5291,interaction,1195
CID5291,interaction,1432
CID5291,interaction,1436
CID5291,interaction,146802
CID5291,interaction,147746
CID5291,interaction,1956
