mode,split,drug1_id,drug2_id,head,relation,tail
warm,test,1171,1858,CID26879,combination,CID441207
warm,test,1171,1893,CID3955,combination,CID441207
warm,test,1171,1901,CID157920,combination,CID441207
warm,test,1171,1986,CID4011,combination,CID441207
warm,test,1171,1989,CID3002977,combination,CID441207
warm,test,1171,1999,CID4032,combination,CID441207
warm,test,1171,2022,CID4060,combination,CID441207
warm,test,1171,2039,CID126941,combination,CID441207
warm,test,1171,2043,CID38853,combination,CID441207
warm,test,1171,2046,CID441207,combination,CID8226
warm,test,1171,2288,CID441207,combination,CID5311309
warm,test,1171,2340,CID3019427,combination,CID441207
warm,test,1171,2392,CID3034010,combination,CID441207
warm,test,1171,2600,CID441207,combination,CID55329
warm,test,1171,2660,CID441207,combination,CID4909
warm,test,1171,2744,CID208902,combination,CID441207
warm,test,1171,2747,CID441207,combination,CID56959
warm,test,1171,2772,CID135415564,combination,CID441207
warm,test,1171,3003,CID441207,combination,CID5833
warm,test,1171,3012,CID22475,combination,CID441207
warm,test,1171,3099,CID1935,combination,CID441207
warm,test,1171,3138,CID441207,combination,CID5394
warm,test,1171,3153,CID441207,combination,CID6013
warm,test,1171,3176,CID441207,combination,CID5453
warm,test,1171,3178,CID441207,combination,CID60648
warm,test,1171,3295,CID130904,combination,CID441207
warm,test,1171,3368,CID13342,combination,CID441207
warm,test,1171,3462,CID441207,combination,CID60490
warm,test,1173,1190,CID3000518,combination,CID3055
warm,test,1173,1191,CID3000518,combination,CID3108
warm,test,1173,1290,CID3000518,combination,CID3229
warm,test,1173,1333,CID3000518,combination,CID5991
warm,test,1173,1350,CID150311,combination,CID3000518
warm,test,1173,1379,CID3000518,combination,CID3331
warm,test,1173,1412,CID3000518,combination,CID3373
warm,test,1173,1428,CID3000518,combination,CID3397
warm,test,1173,1621,CID3000518,combination,CID37393
warm,test,1173,1636,CID3000518,combination,CID3652
warm,test,1173,1640,CID3000518,combination,CID3657
warm,test,1173,1693,CID3000518,combination,CID5311181
warm,test,1173,1736,CID3000518,combination,CID55283
warm,test,1173,2010,CID3000518,combination,CID4046
warm,test,1173,2022,CID3000518,combination,CID4060
warm,test,1173,2064,CID3000518,combination,CID441314
warm,test,1173,2071,CID3000518,combination,CID4219798
warm,test,1173,2082,CID3000518,combination,CID4212
warm,test,1173,2333,CID104858,combination,CID3000518
warm,test,1173,2397,CID3000518,combination,CID65028
warm,test,1173,2579,CID3000518,combination,CID54680692
warm,test,1173,2608,CID120181,combination,CID3000518
warm,test,1173,2648,CID3000518,combination,CID4891
warm,test,1173,2673,CID3000518,combination,CID6178111
warm,test,1173,2689,CID1046,combination,CID3000518
warm,test,1173,2781,CID3000518,combination,CID5070
warm,test,1173,3004,CID25249,combination,CID3000518
warm,test,1173,3012,CID22475,combination,CID3000518
warm,test,1173,3222,CID216237,combination,CID3000518
warm,test,1173,3252,CID3000518,combination,CID5572
warm,test,1173,3454,CID24066,combination,CID3000518
warm,test,1173,3462,CID3000518,combination,CID60490
warm,test,1173,3470,CID3000518,combination,CID5734
warm,test,1174,1205,CID10531,combination,CID681
warm,test,1174,1266,CID10531,combination,CID64139
warm,test,1174,1290,CID10531,combination,CID3229
warm,test,1174,1340,CID10531,combination,CID667484
warm,test,1174,1341,CID10531,combination,CID6917715
warm,test,1174,1350,CID10531,combination,CID150311
warm,test,1174,1378,CID10531,combination,CID134018
warm,test,1174,1432,CID10531,combination,CID5324346
warm,test,1174,1561,CID10531,combination,CID123631
warm,test,1174,1679,CID10531,combination,CID60753
warm,test,1174,1696,CID10531,combination,CID3696
warm,test,1174,1716,CID10531,combination,CID60838
warm,test,1174,1859,CID10531,combination,CID5284583
warm,test,1174,1905,CID10531,combination,CID6437380
warm,test,1174,1986,CID10531,combination,CID4011
warm,test,1174,2027,CID10531,combination,CID667490
warm,test,1174,2030,CID10531,combination,CID4075
warm,test,1174,2068,CID10531,combination,CID4197
warm,test,1174,2270,CID10531,combination,CID5360515
warm,test,1174,2544,CID10531,combination,CID165580
warm,test,1174,2551,CID10113978,combination,CID10531
warm,test,1174,2580,CID10531,combination,CID6839
warm,test,1174,2600,CID10531,combination,CID55329
warm,test,1174,2666,CID10531,combination,CID4915
warm,test,1174,2678,CID10531,combination,CID657298
warm,test,1174,2690,CID1047,combination,CID10531
warm,test,1174,2996,CID10531,combination,CID216239
warm,test,1174,3153,CID10531,combination,CID6013
warm,test,1174,3158,CID10531,combination,CID54675776
warm,test,1174,3336,CID10531,combination,CID3121
warm,test,1174,3450,CID10531,combination,CID9914412
warm,test,1174,3454,CID10531,combination,CID24066
warm,test,1174,3462,CID10531,combination,CID60490
warm,test,1174,3468,CID10531,combination,CID5311
warm,test,1178,1905,CID39186,combination,CID6437380
warm,test,1182,2479,CID11598628,combination,CID637568
warm,test,1183,1264,CID46926350,combination,CID5003929
warm,test,1183,1318,CID176870,combination,CID46926350
warm,test,1183,1342,CID36462,combination,CID46926350
warm,test,1183,1803,CID216454,combination,CID46926350
warm,test,1183,1942,CID24958200,combination,CID46926350
warm,test,1183,1943,CID24748204,combination,CID46926350
warm,test,1183,3091,CID129010078,combination,CID46926350
warm,test,1183,3374,CID46926350,combination,CID5311497
warm,test,1183,3473,CID46926350,combination,CID6436223
warm,test,1184,1208,CID11524144,combination,CID46926350
warm,test,1184,1463,CID25254071,combination,CID46926350
warm,test,1184,2247,CID135539077,combination,CID46926350
warm,test,1184,2638,CID148121,combination,CID46926350
warm,test,1184,2679,CID46926350,combination,CID5284613
warm,test,1184,2928,CID3085092,combination,CID46926350
warm,test,1189,1341,CID6917715,combination,CID8980
warm,test,1190,1191,CID3055,combination,CID3108
warm,test,1190,1229,CID3055,combination,CID6918296
warm,test,1190,1267,CID3009,combination,CID3055
warm,test,1190,1288,CID10090750,combination,CID3055
warm,test,1190,1301,CID3055,combination,CID5816
warm,test,1190,1343,CID3055,combination,CID6442177
warm,test,1190,1442,CID3055,combination,CID446987
warm,test,1190,1553,CID3055,combination,CID9651
warm,test,1190,1597,CID3055,combination,CID38521
warm,test,1190,1621,CID3055,combination,CID37393
warm,test,1190,1636,CID3055,combination,CID3652
warm,test,1190,1640,CID3055,combination,CID3657
warm,test,1190,1693,CID3055,combination,CID5311181
warm,test,1190,1741,CID3055,combination,CID6321424
warm,test,1190,1858,CID26879,combination,CID3055
warm,test,1190,1862,CID13109,combination,CID3055
warm,test,1190,1878,CID3055,combination,CID5920
warm,test,1190,1881,CID13520,combination,CID3055
warm,test,1190,1893,CID3055,combination,CID3955
warm,test,1190,1901,CID157920,combination,CID3055
warm,test,1190,1905,CID3055,combination,CID6437380
warm,test,1190,1986,CID3055,combination,CID4011
warm,test,1190,1997,CID3055,combination,CID4030
warm,test,1190,2018,CID3055,combination,CID4054
warm,test,1190,2046,CID3055,combination,CID8226
warm,test,1190,2054,CID3055,combination,CID4173
warm,test,1190,2260,CID3055,combination,CID5284592
warm,test,1190,2330,CID115355,combination,CID3055
warm,test,1190,2333,CID104858,combination,CID3055
warm,test,1190,2345,CID3055,combination,CID54675769
warm,test,1190,2379,CID158781,combination,CID3055
warm,test,1190,2392,CID3034010,combination,CID3055
warm,test,1190,2543,CID3055,combination,CID4688
warm,test,1190,2564,CID3055,combination,CID5849
warm,test,1190,2640,CID119570,combination,CID3055
warm,test,1190,2742,CID3055,combination,CID54671008
warm,test,1190,2977,CID3055,combination,CID4369359
warm,test,1190,3016,CID130313,combination,CID3055
warm,test,1190,3039,CID3055,combination,CID5329102
warm,test,1190,3101,CID3055,combination,CID445643
warm,test,1190,3153,CID3055,combination,CID6013
warm,test,1190,3176,CID3055,combination,CID5453
warm,test,1190,3190,CID3055,combination,CID5479
warm,test,1190,3223,CID3055,combination,CID5284627
warm,test,1190,3237,CID3055,combination,CID5533
warm,test,1190,3257,CID3055,combination,CID5585
warm,test,1190,3348,CID3055,combination,CID5310966
warm,test,1190,3468,CID3055,combination,CID5311
warm,test,1191,1217,CID3108,combination,CID31703
warm,test,1191,1266,CID3108,combination,CID64139
warm,test,1191,1301,CID3108,combination,CID5816
warm,test,1191,1311,CID3108,combination,CID448812
warm,test,1191,1378,CID134018,combination,CID3108
warm,test,1191,1428,CID3108,combination,CID3397
warm,test,1191,1631,CID3108,combination,CID3637
warm,test,1191,1694,CID3108,combination,CID5291
warm,test,1191,1696,CID3108,combination,CID3696
warm,test,1191,1844,CID3108,combination,CID3883
warm,test,1191,1851,CID3108,combination,CID3899
warm,test,1191,1997,CID3108,combination,CID4030
warm,test,1191,1999,CID3108,combination,CID4032
warm,test,1191,2018,CID3108,combination,CID4054
warm,test,1191,2022,CID3108,combination,CID4060
warm,test,1191,2030,CID3108,combination,CID4075
warm,test,1191,2033,CID15459,combination,CID3108
warm,test,1191,2327,CID3108,combination,CID4499
warm,test,1191,2333,CID104858,combination,CID3108
warm,test,1191,2335,CID3108,combination,CID4513
warm,test,1191,2379,CID158781,combination,CID3108
warm,test,1191,2380,CID130881,combination,CID3108
warm,test,1191,2579,CID3108,combination,CID54680692
warm,test,1191,2651,CID3108,combination,CID5755
warm,test,1191,2666,CID3108,combination,CID4915
warm,test,1191,2673,CID3108,combination,CID6178111
warm,test,1191,2678,CID3108,combination,CID657298
warm,test,1191,2692,CID3108,combination,CID7550
warm,test,1191,3004,CID25249,combination,CID3108
warm,test,1191,3016,CID130313,combination,CID3108
warm,test,1191,3138,CID3108,combination,CID5394
warm,test,1191,3144,CID3108,combination,CID5401
warm,test,1191,3222,CID216237,combination,CID3108
warm,test,1191,3348,CID3108,combination,CID5310966
warm,test,1191,3454,CID24066,combination,CID3108
warm,test,1191,3456,CID3108,combination,CID5719
warm,test,1193,1905,CID3114,combination,CID6437380
warm,test,1195,1198,CID148124,combination,CID3117
warm,test,1195,1211,CID3117,combination,CID3156
warm,test,1195,1343,CID3117,combination,CID6442177
warm,test,1195,1351,CID3117,combination,CID9894653
warm,test,1195,1412,CID3117,combination,CID3373
warm,test,1195,1442,CID3117,combination,CID446987
warm,test,1195,1556,CID135398740,combination,CID3117
warm,test,1195,1621,CID3117,combination,CID37393
warm,test,1195,1693,CID3117,combination,CID5311181
warm,test,1195,1716,CID3117,combination,CID60838
warm,test,1195,1727,CID3117,combination,CID3779
warm,test,1195,1736,CID3117,combination,CID55283
warm,test,1195,1881,CID13520,combination,CID3117
warm,test,1195,1999,CID3117,combination,CID4032
warm,test,1195,2070,CID3117,combination,CID4201
warm,test,1195,2111,CID3117,combination,CID446541
warm,test,1195,2249,CID3117,combination,CID57336745
warm,test,1195,2335,CID3117,combination,CID4513
warm,test,1195,2345,CID3117,combination,CID54675769
warm,test,1195,2379,CID158781,combination,CID3117
warm,test,1195,2398,CID3117,combination,CID449381
warm,test,1195,2425,CID3117,combination,CID4641
warm,test,1195,2543,CID3117,combination,CID4688
warm,test,1195,2600,CID3117,combination,CID55329
warm,test,1195,2648,CID3117,combination,CID4891
warm,test,1195,2651,CID3117,combination,CID5755
warm,test,1195,2673,CID3117,combination,CID6178111
warm,test,1195,2678,CID3117,combination,CID657298
warm,test,1195,2690,CID1047,combination,CID3117
warm,test,1195,3016,CID130313,combination,CID3117
warm,test,1195,3039,CID3117,combination,CID5329102
warm,test,1195,3101,CID3117,combination,CID445643
warm,test,1195,3138,CID3117,combination,CID5394
warm,test,1195,3248,CID3117,combination,CID5566
warm,test,1195,3252,CID3117,combination,CID5572
warm,test,1195,3255,CID3117,combination,CID5578
warm,test,1195,3295,CID130904,combination,CID3117
warm,test,1195,3412,CID265237,combination,CID3117
warm,test,1195,3453,CID3117,combination,CID5717
warm,test,1195,3454,CID24066,combination,CID3117
warm,test,1195,3456,CID3117,combination,CID5719
warm,test,1195,3462,CID3117,combination,CID60490
warm,test,1198,1211,CID148124,combination,CID3156
warm,test,1198,1229,CID148124,combination,CID6918296
warm,test,1198,1289,CID148124,combination,CID46242512
warm,test,1198,1351,CID148124,combination,CID9894653
warm,test,1198,1428,CID148124,combination,CID3397
warm,test,1198,1551,CID148124,combination,CID3446
warm,test,1198,1563,CID148124,combination,CID60750
warm,test,1198,1631,CID148124,combination,CID3637
warm,test,1198,1640,CID148124,combination,CID3657
warm,test,1198,1727,CID148124,combination,CID3779
warm,test,1198,1758,CID148124,combination,CID46907787
warm,test,1198,1781,CID148124,combination,CID5278396
warm,test,1198,1839,CID148124,combination,CID219078
warm,test,1198,1845,CID148124,combination,CID208908
warm,test,1198,1853,CID148124,combination,CID216326
warm,test,1198,1855,CID148124,combination,CID6917907
warm,test,1198,1857,CID148124,combination,CID3902
warm,test,1198,1878,CID148124,combination,CID5920
warm,test,1198,1895,CID148124,combination,CID92727
warm,test,1198,1992,CID11347535,combination,CID148124
warm,test,1198,1999,CID148124,combination,CID4032
warm,test,1198,2002,CID148124,combination,CID5935
warm,test,1198,2006,CID148124,combination,CID4037
warm,test,1198,2017,CID148124,combination,CID9927978
warm,test,1198,2022,CID148124,combination,CID4060
warm,test,1198,2040,CID148124,combination,CID4114
warm,test,1198,2054,CID148124,combination,CID4173
warm,test,1198,2071,CID148124,combination,CID4219798
warm,test,1198,2081,CID148124,combination,CID4211
warm,test,1198,2115,CID148124,combination,CID25136944
warm,test,1198,2288,CID148124,combination,CID5311309
warm,test,1198,2307,CID148124,combination,CID4474
warm,test,1198,2333,CID104858,combination,CID148124
warm,test,1198,2425,CID148124,combination,CID4641
warm,test,1198,2426,CID148124,combination,CID5748
warm,test,1198,2533,CID148124,combination,CID5330286
warm,test,1198,2535,CID148124,combination,CID6337614
warm,test,1198,2551,CID10113978,combination,CID148124
warm,test,1198,2552,CID11525740,combination,CID148124
warm,test,1198,2557,CID148124,combination,CID6445562
warm,test,1198,2562,CID148124,combination,CID4735
warm,test,1198,2592,CID148124,combination,CID72435
warm,test,1198,2747,CID148124,combination,CID56959
warm,test,1198,2807,CID148124,combination,CID77999
warm,test,1198,2819,CID148124,combination,CID25126798
warm,test,1198,2985,CID148124,combination,CID517546
warm,test,1198,3144,CID148124,combination,CID5401
warm,test,1198,3153,CID148124,combination,CID6013
warm,test,1198,3166,CID148124,combination,CID5426
warm,test,1198,3167,CID148124,combination,CID446378
warm,test,1198,3178,CID148124,combination,CID60648
warm,test,1198,3236,CID148124,combination,CID5530
warm,test,1198,3242,CID148124,combination,CID5546
warm,test,1198,3356,CID148124,combination,CID42611257
warm,test,1198,3363,CID148124,combination,CID168430535
warm,test,1198,3371,CID148124,combination,CID249332
warm,test,1198,3450,CID148124,combination,CID9914412
warm,test,1198,3453,CID148124,combination,CID5717
warm,test,1198,3470,CID148124,combination,CID5734
warm,test,1200,1956,CID49849912,combination,CID71329
warm,test,1200,2044,CID6099,combination,CID71329
warm,test,1205,1428,CID3397,combination,CID681
warm,test,1205,1553,CID681,combination,CID9651
warm,test,1205,1636,CID3652,combination,CID681
warm,test,1205,1640,CID3657,combination,CID681
warm,test,1205,1679,CID60753,combination,CID681
warm,test,1205,1716,CID60838,combination,CID681
warm,test,1205,1741,CID6321424,combination,CID681
warm,test,1205,1878,CID5920,combination,CID681
warm,test,1205,1881,CID13520,combination,CID681
warm,test,1205,2054,CID4173,combination,CID681
warm,test,1205,2081,CID4211,combination,CID681
warm,test,1205,2111,CID446541,combination,CID681
warm,test,1205,2260,CID5284592,combination,CID681
warm,test,1205,2270,CID5360515,combination,CID681
warm,test,1205,2288,CID5311309,combination,CID681
warm,test,1205,2333,CID104858,combination,CID681
warm,test,1205,2335,CID4513,combination,CID681
warm,test,1205,2544,CID165580,combination,CID681
warm,test,1205,2742,CID54671008,combination,CID681
warm,test,1205,2977,CID4369359,combination,CID681
warm,test,1205,3039,CID5329102,combination,CID681
warm,test,1205,3144,CID5401,combination,CID681
warm,test,1205,3176,CID5453,combination,CID681
warm,test,1205,3222,CID216237,combination,CID681
warm,test,1205,3254,CID5577,combination,CID681
warm,test,1205,3257,CID5585,combination,CID681
warm,test,1205,3348,CID5310966,combination,CID681
warm,test,1205,3454,CID24066,combination,CID681
warm,test,1206,1877,CID11640390,combination,CID156422
warm,test,1206,1932,CID156422,combination,CID24856436
warm,test,1206,1934,CID156422,combination,CID24964624
warm,test,1206,3122,CID156422,combination,CID51001932
warm,test,1206,3386,CID156422,combination,CID5311
warm,test,1208,1724,CID11524144,combination,CID5321010
warm,test,1208,1906,CID11524144,combination,CID135539077
warm,test,1208,2309,CID11524144,combination,CID4477
warm,test,1208,2347,CID11524144,combination,CID216345
warm,test,1211,1267,CID3009,combination,CID3156
warm,test,1211,1285,CID3156,combination,CID5462501
warm,test,1211,1293,CID3156,combination,CID5281081
warm,test,1211,1350,CID150311,combination,CID3156
warm,test,1211,1412,CID3156,combination,CID3373
warm,test,1211,1432,CID3156,combination,CID5324346
warm,test,1211,1442,CID3156,combination,CID446987
warm,test,1211,1621,CID3156,combination,CID37393
warm,test,1211,1640,CID3156,combination,CID3657
warm,test,1211,1716,CID3156,combination,CID60838
warm,test,1211,1727,CID3156,combination,CID3779
warm,test,1211,1729,CID3156,combination,CID6883
warm,test,1211,2033,CID15459,combination,CID3156
warm,test,1211,2034,CID3156,combination,CID4091
warm,test,1211,2043,CID3156,combination,CID38853
warm,test,1211,2055,CID3156,combination,CID441350
warm,test,1211,2260,CID3156,combination,CID5284592
warm,test,1211,2309,CID3156,combination,CID4477
warm,test,1211,2345,CID3156,combination,CID54675769
warm,test,1211,2392,CID3034010,combination,CID3156
warm,test,1211,2425,CID3156,combination,CID4641
warm,test,1211,2544,CID165580,combination,CID3156
warm,test,1211,2564,CID3156,combination,CID5849
warm,test,1211,2660,CID3156,combination,CID4909
warm,test,1211,2663,CID3156,combination,CID4911
warm,test,1211,2666,CID3156,combination,CID4915
warm,test,1211,2689,CID1046,combination,CID3156
warm,test,1211,2690,CID1047,combination,CID3156
warm,test,1211,2722,CID122108,combination,CID3156
warm,test,1211,2816,CID129228,combination,CID3156
warm,test,1211,2939,CID11243969,combination,CID3156
warm,test,1211,3039,CID3156,combination,CID5329102
warm,test,1211,3153,CID3156,combination,CID6013
warm,test,1211,3176,CID3156,combination,CID5453
warm,test,1211,3236,CID3156,combination,CID5530
warm,test,1211,3257,CID3156,combination,CID5585
warm,test,1211,3348,CID3156,combination,CID5310966
warm,test,1211,3453,CID3156,combination,CID5717
warm,test,1211,3470,CID3156,combination,CID5734
warm,test,1213,1905,CID3158,combination,CID6437380
warm,test,1213,1941,CID10354063,combination,CID3158
warm,test,1213,2694,CID3158,combination,CID4993
warm,test,1213,2757,CID3158,combination,CID5770
warm,test,1214,1674,CID24821094,combination,CID5281107
warm,test,1214,3138,CID5281107,combination,CID5394
warm,test,1215,2539,CID18343,combination,CID6918837
warm,test,1215,3138,CID18343,combination,CID5394
warm,test,1217,1221,CID208898,combination,CID31703
warm,test,1217,1275,CID135449332,combination,CID31703
warm,test,1217,1285,CID31703,combination,CID5462501
warm,test,1217,1301,CID31703,combination,CID5816
warm,test,1217,1331,CID14052,combination,CID31703
warm,test,1217,1340,CID31703,combination,CID667484
warm,test,1217,1378,CID134018,combination,CID31703
warm,test,1217,1638,CID31703,combination,CID91649
warm,test,1217,1673,CID31703,combination,CID60199242
warm,test,1217,1693,CID31703,combination,CID5311181
warm,test,1217,1853,CID216326,combination,CID31703
warm,test,1217,1881,CID13520,combination,CID31703
warm,test,1217,1943,CID24748204,combination,CID31703
warm,test,1217,2006,CID31703,combination,CID4037
warm,test,1217,2022,CID31703,combination,CID4060
warm,test,1217,2042,CID31703,combination,CID4121
warm,test,1217,2054,CID31703,combination,CID4173
warm,test,1217,2249,CID31703,combination,CID57336745
warm,test,1217,2345,CID31703,combination,CID54675769
warm,test,1217,2391,CID31703,combination,CID5321010
warm,test,1217,2397,CID31703,combination,CID65028
warm,test,1217,2562,CID31703,combination,CID4735
warm,test,1217,2678,CID31703,combination,CID657298
warm,test,1217,2689,CID1046,combination,CID31703
warm,test,1217,2692,CID31703,combination,CID7550
warm,test,1217,2742,CID31703,combination,CID54671008
warm,test,1217,2781,CID31703,combination,CID5070
warm,test,1217,2787,CID31703,combination,CID5073
warm,test,1217,2939,CID11243969,combination,CID31703
warm,test,1217,2953,CID11178236,combination,CID31703
warm,test,1217,3037,CID31703,combination,CID5358
warm,test,1217,3099,CID1935,combination,CID31703
warm,test,1217,3152,CID13769,combination,CID31703
warm,test,1217,3158,CID31703,combination,CID54675776
warm,test,1217,3168,CID2153,combination,CID31703
warm,test,1217,3190,CID31703,combination,CID5479
warm,test,1217,3225,CID31703,combination,CID60699
warm,test,1217,3234,CID31703,combination,CID5526
warm,test,1217,3236,CID31703,combination,CID5530
warm,test,1217,3237,CID31703,combination,CID5533
warm,test,1217,3252,CID31703,combination,CID5572
warm,test,1217,3257,CID31703,combination,CID5585
warm,test,1217,3371,CID249332,combination,CID31703
warm,test,1218,1724,CID443939,combination,CID5321010
warm,test,1218,1943,CID24748204,combination,CID443939
warm,test,1218,2377,CID23725625,combination,CID443939
warm,test,1219,1496,CID25167777,combination,CID54671203
warm,test,1219,2048,CID11057,combination,CID54671203
warm,test,1219,2275,CID54671203,combination,CID86278937
warm,test,1221,1290,CID208898,combination,CID3229
warm,test,1221,1301,CID208898,combination,CID5816
warm,test,1221,1551,CID208898,combination,CID3446
warm,test,1221,1599,CID208898,combination,CID3519
warm,test,1221,1621,CID208898,combination,CID37393
warm,test,1221,1636,CID208898,combination,CID3652
warm,test,1221,1638,CID208898,combination,CID91649
warm,test,1221,1679,CID208898,combination,CID60753
warm,test,1221,1726,CID208898,combination,CID3767
warm,test,1221,1741,CID208898,combination,CID6321424
warm,test,1221,1881,CID13520,combination,CID208898
warm,test,1221,2039,CID126941,combination,CID208898
warm,test,1221,2055,CID208898,combination,CID441350
warm,test,1221,2064,CID208898,combination,CID441314
warm,test,1221,2065,CID208898,combination,CID51634
warm,test,1221,2328,CID208898,combination,CID41684
warm,test,1221,2426,CID208898,combination,CID5748
warm,test,1221,2536,CID208898,combination,CID4674
warm,test,1221,2651,CID208898,combination,CID5755
warm,test,1221,2678,CID208898,combination,CID657298
warm,test,1221,2697,CID12314839,combination,CID208898
warm,test,1221,2722,CID122108,combination,CID208898
warm,test,1221,2742,CID208898,combination,CID54671008
warm,test,1221,2985,CID208898,combination,CID517546
warm,test,1221,3152,CID13769,combination,CID208898
warm,test,1221,3166,CID208898,combination,CID5426
warm,test,1221,3190,CID208898,combination,CID5479
warm,test,1221,3252,CID208898,combination,CID5572
warm,test,1221,3255,CID208898,combination,CID5578
warm,test,1222,2539,CID219025,combination,CID6918837
warm,test,1223,2953,CID11178236,combination,CID219025
warm,test,1225,3138,CID3169,combination,CID5394
warm,test,1227,2819,CID25126798,combination,CID568416
warm,test,1228,3138,CID5394,combination,CID60834
warm,test,1229,1290,CID3229,combination,CID6918296
warm,test,1229,1333,CID5991,combination,CID6918296
warm,test,1229,1350,CID150311,combination,CID6918296
warm,test,1229,1435,CID3406,combination,CID6918296
warm,test,1229,1556,CID135398740,combination,CID6918296
warm,test,1229,1597,CID38521,combination,CID6918296
warm,test,1229,1631,CID3637,combination,CID6918296
warm,test,1229,1639,CID121858,combination,CID6918296
warm,test,1229,1716,CID60838,combination,CID6918296
warm,test,1229,1859,CID5284583,combination,CID6918296
warm,test,1229,1862,CID13109,combination,CID6918296
warm,test,1229,1881,CID13520,combination,CID6918296
warm,test,1229,2034,CID4091,combination,CID6918296
warm,test,1229,2327,CID4499,combination,CID6918296
warm,test,1229,2335,CID4513,combination,CID6918296
warm,test,1229,2340,CID3019427,combination,CID6918296
warm,test,1229,2580,CID6839,combination,CID6918296
warm,test,1229,2608,CID120181,combination,CID6918296
warm,test,1229,2648,CID4891,combination,CID6918296
warm,test,1229,2660,CID4909,combination,CID6918296
warm,test,1229,2663,CID4911,combination,CID6918296
warm,test,1229,2692,CID6918296,combination,CID7550
warm,test,1229,2787,CID5073,combination,CID6918296
warm,test,1229,2985,CID517546,combination,CID6918296
warm,test,1229,3004,CID25249,combination,CID6918296
warm,test,1229,3012,CID22475,combination,CID6918296
warm,test,1229,3158,CID54675776,combination,CID6918296
warm,test,1229,3178,CID60648,combination,CID6918296
warm,test,1229,3236,CID5530,combination,CID6918296
warm,test,1229,3254,CID5577,combination,CID6918296
warm,test,1229,3255,CID5578,combination,CID6918296
warm,test,1229,3462,CID60490,combination,CID6918296
warm,test,1231,3138,CID5394,combination,CID9051
warm,test,1232,3138,CID135533054,combination,CID5394
warm,test,1235,1993,CID11347535,combination,CID135565981
warm,test,1237,1247,CID123132228,combination,CID60160561
warm,test,1237,1927,CID123132228,combination,CID16718576
warm,test,1237,2039,CID123132228,combination,CID126941
warm,test,1238,3138,CID51031035,combination,CID5394
warm,test,1240,1689,CID24197464,combination,CID3690
warm,test,1240,1890,CID24197464,combination,CID3950
warm,test,1240,2081,CID24197464,combination,CID4211
warm,test,1240,2558,CID135410875,combination,CID24197464
warm,test,1240,2610,CID24197464,combination,CID4842
warm,test,1240,2996,CID216239,combination,CID24197464
warm,test,1240,3342,CID24197464,combination,CID3081361
warm,test,1240,3356,CID24197464,combination,CID42611257
warm,test,1241,1447,CID104741,combination,CID54611422
warm,test,1241,1857,CID3902,combination,CID54611422
warm,test,1241,2740,CID5035,combination,CID54611422
warm,test,1241,2801,CID5352062,combination,CID54611422
warm,test,1241,3172,CID2723601,combination,CID54611422
warm,test,1241,3176,CID5453,combination,CID54611422
warm,test,1241,3377,CID24776445,combination,CID54611422
warm,test,1244,2479,CID11598628,combination,CID16041424
warm,test,1245,1362,CID11671467,combination,CID4261
warm,test,1245,1997,CID4030,combination,CID4261
warm,test,1245,2309,CID4261,combination,CID4477
warm,test,1245,2458,CID4261,combination,CID9826528
warm,test,1245,2819,CID25126798,combination,CID4261
warm,test,1245,3074,CID4261,combination,CID73602827
warm,test,1245,3167,CID4261,combination,CID446378
warm,test,1247,1477,CID60160561,combination,CID66613669
warm,test,1247,1608,CID59783754,combination,CID60160561
warm,test,1247,1673,CID60160561,combination,CID60199242
warm,test,1249,1499,CID46214930,combination,CID90241673
warm,test,1249,1997,CID4030,combination,CID90241673
warm,test,1249,3077,CID336423,combination,CID90241673
warm,test,1250,2539,CID118946372,combination,CID6918837
warm,test,1252,2539,CID66558664,combination,CID6918837
warm,test,1252,3138,CID5394,combination,CID66558664
warm,test,1254,1993,CID11347535,combination,CID49836058
warm,test,1259,1342,CID36462,combination,CID6857732
warm,test,1259,1856,CID126565,combination,CID6857732
warm,test,1259,2079,CID5746,combination,CID6857732
warm,test,1259,2638,CID148121,combination,CID6857732
warm,test,1259,2679,CID5284613,combination,CID6857732
warm,test,1259,2858,CID46239015,combination,CID6857732
warm,test,1264,2769,CID44631912,combination,CID5003929
warm,test,1264,2819,CID25126798,combination,CID5003929
warm,test,1265,3138,CID2725048,combination,CID5394
warm,test,1266,1412,CID3373,combination,CID64139
warm,test,1266,1556,CID135398740,combination,CID64139
warm,test,1266,1636,CID3652,combination,CID64139
warm,test,1266,1727,CID3779,combination,CID64139
warm,test,1266,1881,CID13520,combination,CID64139
warm,test,1266,1905,CID64139,combination,CID6437380
warm,test,1266,2030,CID4075,combination,CID64139
warm,test,1266,2046,CID64139,combination,CID8226
warm,test,1266,2055,CID441350,combination,CID64139
warm,test,1266,2068,CID4197,combination,CID64139
warm,test,1266,2081,CID4211,combination,CID64139
warm,test,1266,2309,CID4477,combination,CID64139
warm,test,1266,2479,CID11598628,combination,CID64139
warm,test,1266,2536,CID4674,combination,CID64139
warm,test,1266,2539,CID64139,combination,CID6918837
warm,test,1266,2551,CID10113978,combination,CID64139
warm,test,1266,2565,CID439693,combination,CID64139
warm,test,1266,2651,CID5755,combination,CID64139
warm,test,1266,2678,CID64139,combination,CID657298
warm,test,1266,2709,CID3034034,combination,CID64139
warm,test,1266,2722,CID122108,combination,CID64139
warm,test,1266,3004,CID25249,combination,CID64139
